,start,end,values
228,1578654000,1578657600,203
229,1578657600,1578661200,203
230,1578661200,1578664800,203
231,1578664800,1578668400,203
232,1578668400,1578672000,203
233,1578672000,1578675600,203
234,1578675600,1578679200,203
235,1578679200,1578682800,202
236,1578682800,1578686400,202
237,1578686400,1578690000,202
238,1578690000,1578693600,202
239,1578693600,1578697200,202
240,1578697200,1578700800,202
241,1578700800,1578704400,203
242,1578704400,1578708000,202
243,1578708000,1578711600,203
244,1578711600,1578715200,203
245,1578715200,1578718800,202
246,1578718800,1578722400,203
247,1578722400,1578726000,203
248,1578726000,1578729600,203
249,1578729600,1578733200,203
250,1578733200,1578736800,202
251,1578736800,1578740400,203
252,1578740400,1578744000,203
253,1578744000,1578747600,203
254,1578747600,1578751200,203
255,1578751200,1578754800,203
256,1578754800,1578758400,203
257,1578758400,1578762000,203
258,1578762000,1578765600,203
259,1578765600,1578769200,202
260,1578769200,1578772800,202
261,1578772800,1578776400,202
262,1578776400,1578780000,202
263,1578780000,1578783600,202
264,1578783600,1578787200,202
265,1578787200,1578790800,200
266,1578790800,1578794400,200
267,1578794400,1578798000,201
268,1578798000,1578801600,202
269,1578801600,1578805200,202
270,1578805200,1578808800,202
271,1578808800,1578812400,202
272,1578812400,1578816000,200
273,1578816000,1578819600,199
274,1578819600,1578823200,201
275,1578823200,1578826800,203
276,1578826800,1578830400,203
277,1578830400,1578834000,201
278,1578834000,1578837600,201
279,1578837600,1578841200,203
280,1578841200,1578844800,203
281,1578844800,1578848400,203
282,1578848400,1578852000,201
283,1578852000,1578855600,203
284,1578855600,1578859200,202
285,1578859200,1578862800,202
286,1578862800,1578866400,202
287,1578866400,1578870000,202
288,1578870000,1578873600,202
289,1578873600,1578877200,202
290,1578877200,1578880800,202
291,1578880800,1578884400,202
292,1578884400,1578888000,203
293,1578888000,1578891600,203
294,1578891600,1578895200,202
295,1578895200,1578898800,202
296,1578898800,1578902400,203
297,1578902400,1578906000,203
298,1578906000,1578909600,203
299,1578909600,1578913200,203
300,1578913200,1578916800,202
301,1578916800,1578920400,202
302,1578920400,1578924000,203
303,1578924000,1578927600,203
304,1578927600,1578931200,203
305,1578931200,1578934800,203
306,1578934800,1578938400,203
307,1578938400,1578942000,203
308,1578942000,1578945600,202
309,1578945600,1578949200,199
310,1578949200,1578952800,199
311,1578952800,1578956400,199
312,1578956400,1578960000,199
313,1578960000,1578963600,203
314,1578963600,1578967200,203
315,1578967200,1578970800,203
316,1578970800,1578974400,203
317,1578974400,1578978000,203
318,1578978000,1578981600,201
319,1578981600,1578985200,203
320,1578985200,1578988800,203
321,1578988800,1578992400,203
322,1578992400,1578996000,203
323,1578996000,1578999600,203
324,1578999600,1579003200,203
325,1579003200,1579006800,203
326,1579006800,1579010400,203
327,1579010400,1579014000,203
328,1579014000,1579017600,203
329,1579017600,1579021200,203
330,1579021200,1579024800,203
331,1579024800,1579028400,203
332,1579028400,1579032000,203
333,1579032000,1579035600,203
334,1579035600,1579039200,202
335,1579039200,1579042800,203
336,1579042800,1579046400,203
337,1579046400,1579050000,203
338,1579050000,1579053600,202
339,1579053600,1579057200,201
340,1579057200,1579060800,201
341,1579060800,1579064400,200
342,1579064400,1579068000,202
343,1579068000,1579071600,203
344,1579071600,1579075200,203
345,1579075200,1579078800,203
346,1579078800,1579082400,203
347,1579082400,1579086000,203
348,1579086000,1579089600,203
349,1579089600,1579093200,203
350,1579093200,1579096800,203
351,1579096800,1579100400,203
352,1579100400,1579104000,203
353,1579104000,1579107600,203
354,1579107600,1579111200,203
355,1579111200,1579114800,203
356,1579114800,1579118400,202
357,1579118400,1579122000,202
358,1579122000,1579125600,203
359,1579125600,1579129200,202
360,1579129200,1579132800,203
361,1579132800,1579136400,203
362,1579136400,1579140000,203
363,1579140000,1579143600,203
364,1579143600,1579147200,203
365,1579147200,1579150800,202
366,1579150800,1579154400,203
367,1579154400,1579158000,203
368,1579158000,1579161600,203
369,1579161600,1579165200,202
370,1579165200,1579168800,202
371,1579168800,1579172400,203
372,1579172400,1579176000,203
373,1579176000,1579179600,203
374,1579179600,1579183200,203
375,1579183200,1579186800,203
376,1579186800,1579190400,203
377,1579190400,1579194000,203
378,1579194000,1579197600,202
379,1579197600,1579201200,202
380,1579201200,1579204800,202
381,1579204800,1579208400,202
382,1579208400,1579212000,203
383,1579212000,1579215600,202
384,1579215600,1579219200,202
385,1579219200,1579222800,203
386,1579222800,1579226400,203
387,1579226400,1579230000,200
388,1579230000,1579233600,200
389,1579233600,1579237200,200
390,1579237200,1579240800,202
391,1579240800,1579244400,203
392,1579244400,1579248000,203
