,start,end,values
199,1578549600,1578553200,219
200,1578553200,1578556800,219
201,1578556800,1578560400,220
202,1578560400,1578564000,221
203,1578564000,1578567600,219
204,1578567600,1578571200,219
205,1578571200,1578574800,217
206,1578574800,1578578400,217
207,1578578400,1578582000,214
208,1578582000,1578585600,217
209,1578585600,1578589200,203
210,1578589200,1578592800,216
211,1578592800,1578596400,219
212,1578596400,1578600000,217
213,1578600000,1578603600,220
214,1578603600,1578607200,222
215,1578607200,1578610800,222
216,1578610800,1578614400,222
217,1578614400,1578618000,223
218,1578618000,1578621600,222
219,1578621600,1578625200,222
220,1578625200,1578628800,223
221,1578628800,1578632400,213
222,1578632400,1578636000,210
223,1578636000,1578639600,216
224,1578639600,1578643200,219
225,1578643200,1578646800,219
226,1578646800,1578650400,218
227,1578650400,1578654000,219
228,1578654000,1578657600,202
229,1578657600,1578661200,217
230,1578661200,1578664800,221
231,1578664800,1578668400,221
232,1578668400,1578672000,222
233,1578672000,1578675600,221
234,1578675600,1578679200,221
235,1578679200,1578682800,222
236,1578682800,1578686400,221
237,1578686400,1578690000,221
238,1578690000,1578693600,221
239,1578693600,1578697200,223
240,1578697200,1578700800,221
241,1578700800,1578704400,221
242,1578704400,1578708000,223
243,1578708000,1578711600,223
244,1578711600,1578715200,222
245,1578715200,1578718800,222
246,1578718800,1578722400,220
247,1578722400,1578726000,220
248,1578726000,1578729600,220
249,1578729600,1578733200,220
250,1578733200,1578736800,219
251,1578736800,1578740400,220
252,1578740400,1578744000,221
253,1578744000,1578747600,220
254,1578747600,1578751200,220
255,1578751200,1578754800,220
256,1578754800,1578758400,221
257,1578758400,1578762000,221
258,1578762000,1578765600,222
259,1578765600,1578769200,221
260,1578769200,1578772800,221
261,1578772800,1578776400,220
262,1578776400,1578780000,221
263,1578780000,1578783600,222
264,1578783600,1578787200,223
265,1578787200,1578790800,223
266,1578790800,1578794400,223
267,1578794400,1578798000,222
268,1578798000,1578801600,223
269,1578801600,1578805200,221
270,1578805200,1578808800,221
271,1578808800,1578812400,221
272,1578812400,1578816000,221
273,1578816000,1578819600,221
274,1578819600,1578823200,221
275,1578823200,1578826800,220
276,1578826800,1578830400,222
277,1578830400,1578834000,222
278,1578834000,1578837600,222
279,1578837600,1578841200,222
280,1578841200,1578844800,221
281,1578844800,1578848400,221
282,1578848400,1578852000,221
283,1578852000,1578855600,221
284,1578855600,1578859200,222
285,1578859200,1578862800,220
286,1578862800,1578866400,214
287,1578866400,1578870000,221
288,1578870000,1578873600,221
289,1578873600,1578877200,222
290,1578877200,1578880800,222
291,1578880800,1578884400,222
292,1578884400,1578888000,220
293,1578888000,1578891600,221
294,1578891600,1578895200,220
295,1578895200,1578898800,221
296,1578898800,1578902400,219
297,1578902400,1578906000,219
298,1578906000,1578909600,219
299,1578909600,1578913200,218
300,1578913200,1578916800,220
301,1578916800,1578920400,219
302,1578920400,1578924000,221
303,1578924000,1578927600,221
304,1578927600,1578931200,220
305,1578931200,1578934800,220
306,1578934800,1578938400,221
307,1578938400,1578942000,221
308,1578942000,1578945600,222
309,1578945600,1578949200,221
310,1578949200,1578952800,221
311,1578952800,1578956400,221
312,1578956400,1578960000,222
313,1578960000,1578963600,221
314,1578963600,1578967200,221
315,1578967200,1578970800,222
316,1578970800,1578974400,222
317,1578974400,1578978000,222
318,1578978000,1578981600,221
319,1578981600,1578985200,221
320,1578985200,1578988800,221
321,1578988800,1578992400,220
322,1578992400,1578996000,220
323,1578996000,1578999600,220
324,1578999600,1579003200,221
325,1579003200,1579006800,223
326,1579006800,1579010400,222
327,1579010400,1579014000,222
328,1579014000,1579017600,224
329,1579017600,1579021200,221
330,1579021200,1579024800,220
331,1579024800,1579028400,222
332,1579028400,1579032000,224
333,1579032000,1579035600,224
334,1579035600,1579039200,223
335,1579039200,1579042800,223
336,1579042800,1579046400,224
337,1579046400,1579050000,224
338,1579050000,1579053600,223
339,1579053600,1579057200,223
340,1579057200,1579060800,223
341,1579060800,1579064400,223
342,1579064400,1579068000,222
343,1579068000,1579071600,221
344,1579071600,1579075200,222
345,1579075200,1579078800,222
346,1579078800,1579082400,221
347,1579082400,1579086000,221
348,1579086000,1579089600,222
349,1579089600,1579093200,223
350,1579093200,1579096800,224
351,1579096800,1579100400,223
352,1579100400,1579104000,222
353,1579104000,1579107600,223
354,1579107600,1579111200,224
355,1579111200,1579114800,222
356,1579114800,1579118400,223
357,1579118400,1579122000,226
358,1579122000,1579125600,225
359,1579125600,1579129200,224
360,1579129200,1579132800,224
361,1579132800,1579136400,224
362,1579136400,1579140000,223
363,1579140000,1579143600,223
364,1579143600,1579147200,223
365,1579147200,1579150800,223
366,1579150800,1579154400,222
367,1579154400,1579158000,223
368,1579158000,1579161600,224
369,1579161600,1579165200,222
370,1579165200,1579168800,222
371,1579168800,1579172400,222
372,1579172400,1579176000,222
373,1579176000,1579179600,222
374,1579179600,1579183200,222
375,1579183200,1579186800,222
376,1579186800,1579190400,222
377,1579190400,1579194000,223
378,1579194000,1579197600,222
379,1579197600,1579201200,224
380,1579201200,1579204800,222
381,1579204800,1579208400,223
382,1579208400,1579212000,224
383,1579212000,1579215600,225
384,1579215600,1579219200,225
385,1579219200,1579222800,224
386,1579222800,1579226400,225
387,1579226400,1579230000,222
388,1579230000,1579233600,220
389,1579233600,1579237200,223
390,1579237200,1579240800,222
391,1579240800,1579244400,221
392,1579244400,1579248000,223
393,1579248000,1579251600,223
394,1579251600,1579255200,223
395,1579255200,1579258800,223
396,1579258800,1579262400,222
397,1579262400,1579266000,221
398,1579266000,1579269600,223
399,1579269600,1579273200,222
400,1579273200,1579276800,222
401,1579276800,1579280400,223
402,1579280400,1579284000,221
403,1579284000,1579287600,222
404,1579287600,1579291200,223
405,1579291200,1579294800,224
406,1579294800,1579298400,223
407,1579298400,1579302000,222
408,1579302000,1579305600,223
409,1579305600,1579309200,224
410,1579309200,1579312800,225
411,1579312800,1579316400,224
412,1579316400,1579320000,225
413,1579320000,1579323600,220
414,1579323600,1579327200,218
415,1579327200,1579330800,218
416,1579330800,1579334400,217
417,1579334400,1579338000,215
418,1579338000,1579341600,215
419,1579341600,1579345200,218
420,1579345200,1579348800,218
421,1579348800,1579352400,219
422,1579352400,1579356000,219
423,1579356000,1579359600,221
424,1579359600,1579363200,221
425,1579363200,1579366800,221
426,1579366800,1579370400,222
427,1579370400,1579374000,220
428,1579374000,1579377600,223
429,1579377600,1579381200,222
430,1579381200,1579384800,222
431,1579384800,1579388400,222
432,1579388400,1579392000,222
433,1579392000,1579395600,222
434,1579395600,1579399200,221
435,1579399200,1579402800,222
436,1579402800,1579406400,222
437,1579406400,1579410000,221
438,1579410000,1579413600,220
439,1579413600,1579417200,217
440,1579417200,1579420800,217
441,1579420800,1579424400,218
442,1579424400,1579428000,218
443,1579428000,1579431600,219
444,1579431600,1579435200,220
445,1579435200,1579438800,218
446,1579438800,1579442400,216
447,1579442400,1579446000,215
448,1579446000,1579449600,215
449,1579449600,1579453200,215
450,1579453200,1579456800,215
451,1579456800,1579460400,215
