,start,end,values
228,1742641200,1742644800,0
229,1742644800,1742648400,0
230,1742648400,1742652000,0
231,1742652000,1742655600,0
232,1742655600,1742659200,0
233,1742659200,1742662800,0
234,1742662800,1742666400,0
235,1742666400,1742670000,0
236,1742670000,1742673600,0
237,1742673600,1742677200,0
238,1742677200,1742680800,0
239,1742680800,1742684400,0
240,1742684400,1742688000,0
241,1742688000,1742691600,0
242,1742691600,1742695200,0
243,1742695200,1742698800,0
244,1742698800,1742702400,0
245,1742702400,1742706000,0
246,1742706000,1742709600,0
247,1742709600,1742713200,0
248,1742713200,1742716800,0
249,1742716800,1742720400,0
250,1742720400,1742724000,0
251,1742724000,1742727600,0
252,1742727600,1742731200,0
253,1742731200,1742734800,0
254,1742734800,1742738400,0
255,1742738400,1742742000,0
256,1742742000,1742745600,0
257,1742745600,1742749200,0
258,1742749200,1742752800,0
259,1742752800,1742756400,0
260,1742756400,1742760000,0
261,1742760000,1742763600,0
262,1742763600,1742767200,0
263,1742767200,1742770800,0
264,1742770800,1742774400,0
265,1742774400,1742778000,0
266,1742778000,1742781600,0
267,1742781600,1742785200,0
268,1742785200,1742788800,0
269,1742788800,1742792400,0
270,1742792400,1742796000,0
271,1742796000,1742799600,0
272,1742799600,1742803200,0
273,1742803200,1742806800,0
274,1742806800,1742810400,0
275,1742810400,1742814000,0
276,1742814000,1742817600,0
277,1742817600,1742821200,0
278,1742821200,1742824800,0
279,1742824800,1742828400,0
280,1742828400,1742832000,0
281,1742832000,1742835600,0
282,1742835600,1742839200,0
283,1742839200,1742842800,0
284,1742842800,1742846400,0
285,1742846400,1742850000,0
286,1742850000,1742853600,0
287,1742853600,1742857200,0
288,1742857200,1742860800,0
289,1742860800,1742864400,0
290,1742864400,1742868000,0
291,1742868000,1742871600,0
292,1742871600,1742875200,0
293,1742875200,1742878800,0
294,1742878800,1742882400,0
295,1742882400,1742886000,0
296,1742886000,1742889600,0
297,1742889600,1742893200,0
298,1742893200,1742896800,0
299,1742896800,1742900400,0
300,1742900400,1742904000,0
301,1742904000,1742907600,0
302,1742907600,1742911200,0
303,1742911200,1742914800,0
304,1742914800,1742918400,0
305,1742918400,1742922000,0
306,1742922000,1742925600,0
307,1742925600,1742929200,0
308,1742929200,1742932800,0
309,1742932800,1742936400,0
310,1742936400,1742940000,0
311,1742940000,1742943600,0
312,1742943600,1742947200,0
313,1742947200,1742950800,0
314,1742950800,1742954400,0
315,1742954400,1742958000,0
316,1742958000,1742961600,0
317,1742961600,1742965200,0
318,1742965200,1742968800,0
319,1742968800,1742972400,0
320,1742972400,1742976000,0
321,1742976000,1742979600,0
322,1742979600,1742983200,0
323,1742983200,1742986800,0
324,1742986800,1742990400,0
325,1742990400,1742994000,0
326,1742994000,1742997600,0
327,1742997600,1743001200,0
328,1743001200,1743004800,0
329,1743004800,1743008400,0
330,1743008400,1743012000,0
331,1743012000,1743015600,0
332,1743015600,1743019200,0
333,1743019200,1743022800,0
334,1743022800,1743026400,0
335,1743026400,1743030000,0
336,1743030000,1743033600,0
337,1743033600,1743037200,0
338,1743037200,1743040800,0
339,1743040800,1743044400,0
340,1743044400,1743048000,0
341,1743048000,1743051600,0
342,1743051600,1743055200,0
343,1743055200,1743058800,0
344,1743058800,1743062400,0
345,1743062400,1743066000,0
346,1743066000,1743069600,0
347,1743069600,1743073200,0
348,1743073200,1743076800,0
349,1743076800,1743080400,0
350,1743080400,1743084000,0
351,1743084000,1743087600,0
352,1743087600,1743091200,0
353,1743091200,1743094800,0
354,1743094800,1743098400,0
355,1743098400,1743102000,0
356,1743102000,1743105600,0
357,1743105600,1743109200,0
358,1743109200,1743112800,0
359,1743112800,1743116400,0
360,1743116400,1743120000,0
361,1743120000,1743123600,0
362,1743123600,1743127200,0
363,1743127200,1743130800,0
364,1743130800,1743134400,0
365,1743134400,1743138000,0
366,1743138000,1743141600,0
367,1743141600,1743145200,0
368,1743145200,1743148800,0
369,1743148800,1743152400,0
370,1743152400,1743156000,0
371,1743156000,1743159600,0
372,1743159600,1743163200,0
373,1743163200,1743166800,0
374,1743166800,1743170400,0
375,1743170400,1743174000,0
376,1743174000,1743177600,0
377,1743177600,1743181200,0
378,1743181200,1743184800,0
379,1743184800,1743188400,0
380,1743188400,1743192000,0
381,1743192000,1743195600,0
382,1743195600,1743199200,0
383,1743199200,1743202800,0
384,1743202800,1743206400,0
385,1743206400,1743210000,0
386,1743210000,1743213600,0
387,1743213600,1743217200,0
388,1743217200,1743220800,0
389,1743220800,1743224400,0
390,1743224400,1743228000,0
391,1743228000,1743231600,0
392,1743231600,1743235200,0
393,1743235200,1743238800,0
394,1743238800,1743242400,0
395,1743242400,1743246000,0
396,1743246000,1743249600,0
397,1743249600,1743253200,0
398,1743253200,1743256800,0
399,1743256800,1743260400,0
400,1743260400,1743264000,0
401,1743264000,1743267600,0
402,1743267600,1743271200,0
403,1743271200,1743274800,0
404,1743274800,1743278400,0
405,1743278400,1743282000,0
406,1743282000,1743285600,0
407,1743285600,1743289200,0
408,1743289200,1743292800,0
409,1743292800,1743296400,0
410,1743296400,1743300000,0
411,1743300000,1743303600,0
412,1743303600,1743307200,0
413,1743307200,1743310800,0
414,1743310800,1743314400,0
415,1743314400,1743318000,0
416,1743318000,1743321600,0
417,1743321600,1743325200,0
418,1743325200,1743328800,0
419,1743328800,1743332400,0
420,1743332400,1743336000,0
421,1743336000,1743339600,0
422,1743339600,1743343200,0
423,1743343200,1743346800,0
424,1743346800,1743350400,0
425,1743350400,1743354000,0
426,1743354000,1743357600,0
427,1743357600,1743361200,0
428,1743361200,1743364800,0
429,1743364800,1743368400,0
430,1743368400,1743372000,0
431,1743372000,1743375600,0
432,1743375600,1743379200,0
433,1743379200,1743382800,0
434,1743382800,1743386400,0
435,1743386400,1743390000,0
436,1743390000,1743393600,0
437,1743393600,1743397200,0
438,1743397200,1743400800,0
439,1743400800,1743404400,0
440,1743404400,1743408000,0
441,1743408000,1743411600,0
442,1743411600,1743415200,0
443,1743415200,1743418800,0
444,1743418800,1743422400,0
445,1743422400,1743426000,0
446,1743426000,1743429600,0
447,1743429600,1743433200,0
448,1743433200,1743436800,0
449,1743436800,1743440400,0
450,1743440400,1743444000,0
451,1743444000,1743447600,0
452,1743447600,1743451200,0
453,1743451200,1743454800,0
454,1743454800,1743458400,0
455,1743458400,1743462000,0
456,1743462000,1743465600,0
457,1743465600,1743469200,0
458,1743469200,1743472800,0
459,1743472800,1743476400,0
460,1743476400,1743480000,0
461,1743480000,1743483600,0
462,1743483600,1743487200,0
463,1743487200,1743490800,0
464,1743490800,1743494400,0
465,1743494400,1743498000,0
466,1743498000,1743501600,0
467,1743501600,1743505200,0
468,1743505200,1743508800,0
469,1743508800,1743512400,0
470,1743512400,1743516000,0
471,1743516000,1743519600,0
472,1743519600,1743523200,0
473,1743523200,1743526800,0
474,1743526800,1743530400,0
475,1743530400,1743534000,0
476,1743534000,1743537600,0
477,1743537600,1743541200,0
478,1743541200,1743544800,0
479,1743544800,1743548400,0
480,1743548400,1743552000,0
481,1743552000,1743555600,0
482,1743555600,1743559200,0
483,1743559200,1743562800,0
484,1743562800,1743566400,0
485,1743566400,1743570000,0
486,1743570000,1743573600,0
487,1743573600,1743577200,0
488,1743577200,1743580800,0
489,1743580800,1743584400,0
490,1743584400,1743588000,0
491,1743588000,1743591600,0
492,1743591600,1743595200,0
493,1743595200,1743598800,0
494,1743598800,1743602400,0
495,1743602400,1743606000,0
496,1743606000,1743609600,0
497,1743609600,1743613200,0
498,1743613200,1743616800,0
499,1743616800,1743620400,0
500,1743620400,1743624000,0
501,1743624000,1743627600,0
502,1743627600,1743631200,0
503,1743631200,1743634800,0
504,1743634800,1743638400,0
505,1743638400,1743642000,0
506,1743642000,1743645600,0
507,1743645600,1743649200,0
508,1743649200,1743652800,0
509,1743652800,1743656400,0
510,1743656400,1743660000,0
511,1743660000,1743663600,0
512,1743663600,1743667200,0
513,1743667200,1743670800,0
514,1743670800,1743674400,0
515,1743674400,1743678000,0
516,1743678000,1743681600,0
517,1743681600,1743685200,0
518,1743685200,1743688800,0
519,1743688800,1743692400,0
520,1743692400,1743696000,0
521,1743696000,1743699600,0
522,1743699600,1743703200,0
523,1743703200,1743706800,0
524,1743706800,1743710400,0
525,1743710400,1743714000,0
526,1743714000,1743717600,0
527,1743717600,1743721200,0
528,1743721200,1743724800,0
529,1743724800,1743728400,0
530,1743728400,1743732000,0
531,1743732000,1743735600,0
532,1743735600,1743739200,0
533,1743739200,1743742800,0
534,1743742800,1743746400,0
535,1743746400,1743750000,0
536,1743750000,1743753600,0
537,1743753600,1743757200,0
538,1743757200,1743760800,0
539,1743760800,1743764400,0
540,1743764400,1743768000,0
541,1743768000,1743771600,0
542,1743771600,1743775200,0
543,1743775200,1743778800,0
544,1743778800,1743782400,0
